year,country,"Net incurrence of liabilities, total (% of GDP)",Net lending (+) / net borrowing (-) (% of GDP),Grants and other revenue (% of revenue),Taxes on goods and services (% of revenue),Taxes on international trade (% of revenue),Other taxes (% of revenue),Tax revenue (% of GDP),"Taxes on income, profits and capital gains (% of revenue)",Compensation of employees (% of expense),Goods and services expense (% of expense),Interest payments (% of revenue),Interest payments (% of expense),Other expense (% of expense),Subsidies and other transfers (% of expense),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA economic management cluster average (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),CPIA quality of budgetary and financial management rating (1=low to 6=high),CPIA financial sector rating (1=low to 6=high),CPIA fiscal policy rating (1=low to 6=high),CPIA gender equality rating (1=low to 6=high),CPIA building human resources rating (1=low to 6=high),IDA resource allocation index (1=low to 6=high),CPIA macroeconomic management rating (1=low to 6=high),CPIA quality of public administration rating (1=low to 6=high),CPIA equity of public resource use rating (1=low to 6=high),CPIA property rights and rule-based governance rating (1=low to 6=high),CPIA social protection rating (1=low to 6=high),CPIA public sector management and institutions cluster average (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),CPIA trade rating (1=low to 6=high),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","Armed forces personnel, total",Armed forces personnel (% of total labor force),Military expenditure (current USD),Military expenditure (% of GDP),Military expenditure (% of general government expenditure),"Internally displaced persons, new displacement associated with disasters (number of cases)","Intentional homicides, female (per 100,000 female)","Intentional homicides, male (per 100,000 male)","Intentional homicides (per 100,000 people)"
2017,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.0,,,
2017,NER,,,,,,,,,,,,,,,3.5,4.0,3.66666666666667,3.0,3.0,3.0,3.0,2.5,3.5,3.36666666666667,4.0,3.0,4.0,3.0,3.0,3.1,3.5,3.2,3.5,4.0,3.0,10000.0,0.124557618049794,200183929.970367,1.80984292435405,9.2768355339484,188000.0,,,
2017,NGA,,,,,,,,,,,,,,,3.5,4.0,3.33333333333333,3.5,3.0,2.5,3.0,3.0,3.5,3.2,3.0,2.5,3.5,2.5,4.0,2.8,3.0,3.5,3.16666666666667,3.5,3.0,215000.0,0.235452558215043,1621218176.40317,0.430671218863917,3.59175064073856,122000.0,,,
2017,NIC,,-0.587946848225138,11.5495263085781,48.0696753764641,3.48047951946913,1.00250365440051,16.5737516137274,35.8978151410881,37.4177375946463,16.5894072752411,5.65900302345023,6.4178857199922,7.69521113698706,31.8797582731333,3.0,4.5,4.16666666666667,3.0,3.5,3.0,4.0,4.0,3.5,3.61666666666667,4.0,3.0,4.0,3.0,3.5,3.2,4.0,3.6,3.5,4.5,2.5,12000.0,0.424180253984997,86725444.8392143,0.626510067010078,2.29842816028337,20000.0,1.76459859261093,11.6793715057778,6.65068906770996
2017,NLD,,1.36603179549877,6.14508483660788,26.6988258546472,,2.54627070666466,23.0613921884343,28.7617037669799,7.89566813197249,5.80877244855271,2.39183960604995,2.48374607348966,5.4527554997478,78.3590578462373,,,,,,,,,,,,,,,,,,,,,,41000.0,0.432310234259426,9580685498.2163,1.15680366756712,2.72451421460706,,0.496104569613422,1.04219477788985,0.767120829318056
2017,NOR,,5.32177305367905,,26.8653344998511,0.224685709868913,0.374276284796467,22.2900403628777,21.8919976038855,15.404673748292,8.69416104203947,0.678055095974514,0.791375130943188,9.12538894112359,65.9844011376018,,,,,,,,,,,,,,,,,,,,,,23000.0,0.818505046795357,6853260032.98516,1.70515328594991,3.46388727572821,220.0,0.496482232428539,0.564128108980525,0.530565047037907
2017,NPL,2.28111615924081,-2.38581531514219,15.304390712693,42.5979407270568,15.7594371591242,4.18881240710079,17.9993621205853,22.1494189940252,22.9139379985175,11.0164780571363,1.53279423231735,1.93277821418495,0.055065604663666,64.0817401254975,3.5,3.5,3.16666666666667,3.5,3.0,3.5,3.0,4.0,4.5,3.39166666666667,3.0,3.0,4.0,3.0,3.0,3.1,3.5,3.8,3.5,3.5,3.0,112000.0,1.47442083893756,436745563.546622,1.55784923539464,6.28302047640786,384000.0,,,2.18922997844957
2017,NRU,8.32359174851902,5.05637992697088,77.6075512593736,2.48478846224906,11.2864125354427,,22.6523815757308,8.62124774293466,22.2616280267191,59.6078006026863,,,8.43706552235006,9.69350584824456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,NZL,,1.41625046435795,13.095256116331,29.1082754066876,2.78096937255864,0.00100207429377996,27.3310425007911,52.8147733894267,24.2879426608803,12.0655126204715,3.76989943651444,4.06533374610853,13.0471604097235,46.5340620585979,,,,,,,,,,,,,,,,,,,,,,9000.0,0.329351112438274,2145345647.77,1.05204115476328,2.95301242601231,6200.0,0.538813090090999,0.942773236039135,0.737424049273411
2017,OED,,-1.98148575494063,9.64397519582732,30.3847886896201,,1.90235186693054,15.9887608949002,24.591797187529,13.7202029823137,8.15719376694605,4.1179415960588,4.35897365070935,7.62810947714138,55.248383747994,,,,,,,,,,,,,,,,,,,,,,5950000.0,0.894079764735667,1094293336016.23,2.16436955770364,5.53275584347287,2018478.0,,,
2017,OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000.0,1.88773821649706,6802665799.73992,8.41324995212154,21.3381057268722,320.0,0.253014269688543,0.439053394127593,0.374296487733864
2017,OSS,,-2.15506694106494,13.7502568806547,33.5317234668992,1.55530602448769,1.28657760570237,17.2091347106664,21.9713048115939,32.8244106121306,12.8238092858085,5.17836123789946,5.45111137025487,9.40016713948775,34.1672087350312,3.0,3.0,3.16666666666667,3.07142857142857,3.0,2.85714285714286,3.07142857142857,3.42857142857143,3.85714285714286,3.21428571428572,3.42857142857143,3.0,3.28571428571429,3.0,2.92857142857143,3.11428571428571,3.42857142857143,3.31428571428571,3.26190476190476,3.92857142857143,3.14285714285714,82000.0,1.7208297841219,3073375872.05785,2.22784148793497,6.40091284354608,,,,
2017,PAK,,,,,,,,,,,,,,,3.5,4.0,3.16666666666667,3.0,3.5,3.5,2.5,2.5,3.5,3.24166666666667,3.0,3.0,3.5,2.5,3.5,3.1,3.5,3.2,3.5,3.5,3.0,936000.0,1.3277673402088,11378168955.0744,3.36444910317801,17.5891917088693,1800.0,,,3.80581067106332
2017,PAN,,-2.80018367594453,28.751994296604,33.458731522362,4.09661347025371,2.7681023072525,9.66574469547863,30.7984268870956,33.6572984184036,11.5063006204161,12.3830043800858,12.0709038252027,15.3712985034581,27.3941986325194,,,,,,,,,,,,,,,,,,,,,,26000.0,1.32588525788978,0.0,,,300.0,1.90694499588295,16.5292721708005,9.2283736846821
2017,PER,-1.72005671118476,-3.41282464124008,15.8088913789268,35.0953282505759,1.15660623457299,6.79981647002293,13.1743416510927,29.3672656602404,19.506406850055,20.4219979706249,6.21033963833235,5.60674233999567,8.57860388290738,45.8862489564173,,,,,,,,,,,,,,,,,,,,,,158000.0,0.895470991103892,2665785313.29571,1.2652396703256,5.86898990370383,295000.0,3.20588789229622,11.489803326164,7.86888694151251
2017,PHL,3.66040207625242,-2.1160499079414,8.96428064382128,26.9562241814407,18.5326948458137,4.07757793246049,13.5937937492138,41.4692223964639,35.8678334234741,20.6475668878997,12.5608087364767,13.778044379411,0.36883014779383,29.3377251614214,,,,,,,,,,,,,,,,,,,,,,153000.0,0.353622358362978,3836464209.62757,1.16796083355235,6.0026447307155,2529000.0,1.29996138601541,14.0129014033854,7.74603342168899
2017,PLW,1.62666106442577,4.66710224089636,50.2906398576406,25.1516032997579,13.0046145331186,2.00410057093043,19.9291092436975,9.54904173855236,35.4929073383832,20.8210668049649,0.398748859405949,0.378112856513728,29.7290933226041,13.578819677534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2017,PNG,2.22584578096056,-2.47463457177138,20.6828105639519,28.2432643434289,4.83890009251869,0.0974142642530579,12.6050017623511,46.1376107358471,19.0102746792443,25.9486883400893,13.2311659734851,12.6797539170562,0.663078314531291,41.698204749079,3.0,3.5,2.83333333333333,2.0,3.0,3.5,2.5,2.5,2.5,2.95833333333333,2.5,3.0,3.5,2.0,2.5,2.9,3.5,2.6,3.5,4.0,3.0,4000.0,0.134615818233645,80860755.5171601,0.355034482758621,1.93243243243243,1400.0,,,
2017,POL,,-1.58580874944162,,36.7800865322435,,0.669825875142067,16.7355756807269,12.4595080177485,14.0667776558099,6.7327242085446,4.39829922473442,4.30460526988925,3.86844424695718,44.123154099022,,,,,,,,,,,,,,,,,,,,,,191000.0,1.03471120208143,9870680628.27225,1.90165998081495,4.59126580660087,,0.472678467989749,1.03506658092597,0.744819765554613
2017,PRE,,,27.7937030959802,33.8065191660294,9.13317999029428,1.4274634117917,,22.7503649635036,39.1493752538056,26.2955864322474,6.49930920607394,7.88543460527508,3.10952301694057,19.618758686786,2.89705882352941,3.04411764705882,3.1078431372549,3.01470588235294,2.94117647058824,2.69117647058824,2.97058823529412,2.95588235294118,3.41176470588235,3.01299019607843,3.30882352941176,2.69117647058824,3.20588235294118,2.60294117647059,2.82352941176471,2.80294117647059,3.26470588235294,3.08235294117647,3.05882352941176,3.58823529411765,2.51470588235294,1966000.0,0.559189185465464,23125027837.7841,1.55403027525705,,2090234.0,,,
2017,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000.0,2.09608748276039,43.1547428530031,21.6254238939546
2017,PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469000.0,8.60675350679799,961481481.481482,,,,,,
2017,PRT,,-3.18015829193783,10.1902278639398,32.9966430456608,,2.45189697034532,22.6364061063622,24.4813444608899,20.8482223960372,8.4205368572151,9.95102015391345,9.02026106404342,11.8360616181233,49.8749180645811,,,,,,,,,,,,,,,,,,,,,,52000.0,0.996759764028627,2719739269.42303,1.2370678817014,2.72675118395446,6800.0,0.441025123287558,1.06711481744737,0.737325042954035
2017,PRY,1.94496421544653,-0.43539458933745,18.73297963484,38.5922864113669,5.99574640978487,0.951871319022463,9.95647441372393,13.7058600639155,53.5682886574269,13.0891910046182,3.46609727482339,4.02657834585498,5.37715920385019,23.9387827882497,,,,,,,,,,,,,,,,,,,,,,27000.0,0.85235263533229,348179657.473011,0.892663231219253,4.58462967850327,9700.0,1.80318461383694,15.1518471792207,8.51244075120952
2017,PSE,1.76172667783412,-0.86683648654225,23.4503552834927,43.8354112811656,26.4179172015347,1.74143454084173,20.6640477717206,4.55488169296523,53.8397352207052,20.2732350182718,1.73157691352268,1.73934950030088,1.74702504318195,22.4006552175401,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,0.211816478813692,1.2390978086128,0.723258603347219
2017,PSS,2.43104730875149,0.61817143900356,,,,,22.555773497748,,,,,,,,2.75,2.9375,3.125,3.0,3.0625,2.8125,3.0,3.0625,3.125,3.13020833333333,3.4375,2.8125,3.25,3.5,2.625,3.2375,3.375,3.0125,3.14583333333333,3.875,3.4375,,,,,,14950.0,,,
2017,PST,,-1.92945227130036,8.89754723506779,29.3089008143418,,1.19822365245591,15.9822378581062,23.1866710323877,13.2206442691102,8.10995857514238,4.02618775367868,4.1916623526904,6.09576057817577,63.3074980494458,,,,,,,,,,,,,,,,,,,,,,4755000.0,0.856045734424292,1040248302363.91,2.20517906074265,5.60956972392683,3511148.0,,,
2017,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.0,,,
2017,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.0,1.1449138244181,,,,,0.147012449749307,0.541461157545507,0.442517934422161
2017,ROU,,-2.71167700734341,,33.8278722905962,0.0189299788979274,0.0364442542457961,15.586647387346,19.8079577910009,17.9081472560865,9.51250559303664,4.21139447204167,3.86930787117643,8.06250242972443,60.647536849976,,,,,,,,,,,,,,,,,,,,,,126000.0,1.47195384700395,3622068491.8065,1.73375510218939,5.58939434662952,,0.876085958994944,1.74003600092557,1.29449161329342
2017,RUS,3.25079701055712,-1.55254498972161,43.5773096527331,22.2648615952779,9.16423559010986,0.000833208056660984,10.2884056740183,2.0728372755302,12.8836584663599,7.69570230474548,2.50626501547285,2.50616842697835,6.27915428883345,70.6353165130828,,,,,,,,,,,,,,,,,,,,,,1454000.0,1.93912106737012,66913033536.7831,4.24899605173948,12.199181409435,7100.0,4.4698684104867,14.5300421620081,9.13906375616579
2017,RWA,5.05504726264611,-3.07936078736204,35.9249757753662,28.4996506797033,4.33709825079294,1.10880471913708,13.4513713908946,21.7055503917806,20.5896411298022,33.5634876730941,3.88177304956609,5.0247513095561,6.62220984713398,33.9736251656929,4.5,4.0,4.0,4.0,4.0,3.5,4.0,4.5,4.5,4.04166666666667,4.0,3.5,4.5,3.5,4.0,3.7,4.0,4.3,4.16666666666667,4.5,3.5,35000.0,0.797518668772724,115716812.449004,1.24889524304653,4.97728650087798,5000.0,,,3.84290247392161
2017,SAS,3.46280834440169,-2.63922014787028,13.9064770815659,42.5979407270568,10.1213603822532,1.2540193214672,11.1142970797331,22.1494189940252,26.6816736607568,11.0164780571363,18.7004546302975,19.8334019122654,0.638312777459226,33.4843275330334,3.16666666666667,3.41666666666667,3.33333333333334,3.16666666666667,3.25,2.91666666666667,3.08333333333333,3.08333333333333,4.08333333333333,3.25972222222222,3.5,3.0,3.58333333333333,2.75,3.16666666666667,3.06666666666667,3.41666666666667,3.41666666666667,3.22222222222222,3.58333333333333,2.91666666666667,4940000.0,0.727490313547471,81698324590.9085,2.4614287420265,10.2499986966204,2839876.0,2.6,3.6,3.1
2017,SAU,4.72443617295047,-8.89489822016351,87.3604591055459,5.46903018661023,2.90928165175134,2.23471460672094,3.25981633813735,2.02651444937161,58.1691834015134,18.8477907122293,1.30599026456683,1.25047493400771,13.5537580988018,8.17879285344783,,,,,,,,,,,,,,,,,,,,,,252000.0,1.84279900693609,70400000000.0,9.84622692397792,30.7050650563566,100.0,0.29732275723,1.9868122046,
2017,SDN,,,,,,,,,,,,,,,3.0,1.5,2.16666666666667,2.0,2.5,2.5,2.5,2.5,3.0,2.38333333333333,2.5,2.0,2.5,2.0,2.5,2.2,3.0,2.5,2.66666666666667,2.5,1.5,124000.0,1.19199811664298,4382998816.69717,3.28580390103889,25.6454737583656,54000.0,,,
2017,SEN,5.18808204467265,-4.01064723116556,29.01392829189,35.293046407578,9.50739766737934,3.00305254117288,15.9064516552729,18.6174581207533,30.5461737708238,27.8893943698478,8.01157164626125,9.69585427619069,21.7050189413726,10.163558641765,3.5,4.5,4.16666666666667,3.5,3.5,3.5,4.0,3.5,4.5,3.825,4.0,3.5,4.0,4.0,3.0,3.6,3.5,3.7,3.83333333333333,4.5,3.5,19000.0,0.458243081554486,305441261.623352,1.47106251742975,6.54881054534168,630.0,,,
2017,SGP,7.91702917476421,7.56784771875166,30.702806867545,19.7846022553015,,16.0551273498328,13.9900847741536,33.4574635273207,26.5040038932885,33.8260407910454,0.000731481985449348,0.00103231134510168,16.77977849548,22.889144508841,,,,,,,,,,,,,,,,,,,,,,81000.0,2.39043330882893,10178706550.0118,2.97187480816254,21.556647080426,,0.1817035434008,0.199153465004753,0.19082357198481
2017,SLB,1.9905648264185,-2.27147426051964,35.0185922516011,22.1372824266296,19.7209109257288,0.804775396277473,24.7650678275309,22.3184389997631,34.6647184650458,50.5145714199807,0.310028358408611,0.39079662677684,8.39472219517346,6.03519129302301,3.0,3.5,3.16666666666667,2.5,2.5,3.0,2.5,3.0,3.0,2.93333333333333,3.5,2.0,2.5,3.0,2.5,2.7,3.0,2.7,3.16666666666667,3.5,3.0,,,,,,580.0,,,
2017,SLE,,,,,,,,,,,,,,,3.0,3.5,3.5,3.0,3.5,3.0,3.0,3.0,3.0,3.24166666666667,4.0,3.0,3.5,3.0,3.5,3.1,3.0,3.2,3.16666666666667,3.5,3.0,9000.0,0.378238032758776,39577826.0041243,1.0938168966116,4.52271466379065,12000.0,,,
2017,SLV,-0.812968602704892,-0.5756729081453,19.5754659842732,39.0163626266666,3.3205292221291,0.384896066633618,17.7537510645061,27.1405747758985,40.9960550342233,15.9240674529273,10.8588684115556,11.107340444545,12.5438530715223,19.4286839967821,,,,,,,,,,,,,,,,,,,,,,42000.0,1.57963979699372,260900000.0,1.04446940079198,3.76207642393655,390.0,14.3120300241367,116.199299526272,63.2235270031242
2017,SMR,,,27.1891443063611,20.7380802868511,0.459534932245641,2.49612142879211,16.4688470032622,16.6359041535191,28.4985048209887,22.4048838981035,1.22295612493999,1.15347469945127,6.62256429479359,41.320572286663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,SOM,,1.52677913144607e-06,42.5919120388842,18.6438920461909,37.3754377759314,,8.09554782536434e-05,1.38875813899338,54.2517512734668,35.9885668029962,,,1.72673201698566,8.03294990655139,1.5,1.5,1.83333333333333,2.0,2.0,2.0,2.0,2.0,2.0,1.825,2.0,2.0,2.0,1.0,2.0,1.8,2.5,2.0,1.66666666666667,1.5,1.5,20000.0,0.74725151551948,61813000.0,,25.9718487394958,892000.0,,,
2017,SRB,,0.764894328570133,12.0795997253932,41.3332237690198,2.03725575002701,0.0162400673682789,23.1289563600506,15.3999816047681,15.0889136389888,10.1566357367553,6.14782916246592,6.69264996819848,4.33142380216795,63.7303768538894,,,,,,,,,,,,,,,,,,,,,,32000.0,0.993025547133803,832917445.72994,1.90905813790589,4.7629021619112,42.0,0.643529465669762,1.70388491346779,1.15206138611739
2017,SSA,,,23.293255695575,33.2564096068506,10.2106068187999,1.36412275942902,,24.3647003083294,40.1174810812879,24.5454996897141,7.52857011643931,7.88543460527508,3.96477607221904,20.2152579499343,3.02564102564103,3.07692307692308,3.13675213675214,3.17948717948718,3.02564102564103,2.76923076923077,3.0,3.12820512820513,3.53846153846154,3.1017094017094,3.33333333333333,2.82051282051282,3.24358974358974,2.75641025641026,2.93589743589744,2.92820512820513,3.38461538461538,3.20512820512821,3.13675213675214,3.61538461538462,2.65384615384615,1790000.0,0.415655950265981,21660785204.535,1.0896054350896,5.44618827354998,2551842.0,,,
2017,SSD,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.5,1.525,1.0,1.0,2.0,1.5,1.0,1.4,2.0,1.7,2.0,2.0,1.5,185000.0,4.41399977572109,72388104.5738804,2.06134443197278,6.24361977180512,75000.0,,,
2017,SSF,,,23.293255695575,33.2564096068506,10.2106068187999,1.36412275942902,,24.3647003083294,40.1174810812879,24.5454996897141,7.52857011643931,7.88543460527508,3.96477607221904,20.2152579499343,3.02564102564103,3.07692307692308,3.13675213675214,3.17948717948718,3.02564102564103,2.76923076923077,3.0,3.12820512820513,3.53846153846154,3.1017094017094,3.33333333333333,2.82051282051282,3.24358974358974,2.75641025641026,2.93589743589744,2.92820512820513,3.38461538461538,3.2051282051282,3.13675213675214,3.61538461538462,2.65384615384615,1790000.0,0.415655950265981,21683076139.7995,1.08993533900825,5.4434711217585,2551842.0,,,13.8
2017,SST,,-2.16687246610762,13.7502568806547,33.5317234668992,1.55530602448769,1.28657760570237,17.4538489731841,21.9713048115939,32.8244106121306,12.8238092858085,5.17836123789946,5.45111137025487,9.40016713948775,34.1672087350312,3.05,3.0,3.18333333333333,3.125,3.05,2.975,3.1,3.275,3.675,3.25291666666667,3.45,3.0,3.25,3.375,2.9,3.275,3.5,3.245,3.30833333333333,3.9,3.45,95000.0,1.52841508664746,,2.15151018077097,,,,,
2017,STP,,,,,,,,,,,,,,,3.0,3.0,3.0,3.5,3.0,2.5,3.0,3.0,3.5,3.11666666666667,3.0,3.0,3.0,3.0,2.5,3.2,3.5,3.1,3.16666666666667,4.0,3.5,,,,,,,,,
2017,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,0.832040204182666,,,,6000.0,3.74119119527658,8.51685741588326,6.12703904881123
2017,SVK,1.70839769177088,-0.949316722608435,,31.83692941313,3.26174052084386e-05,1.95704431250632e-05,18.5023911736731,19.4365976027903,15.1069204313016,9.84672173531896,3.93061912597227,3.82941609879578,6.07555082804706,47.256745223208,,,,,,,,,,,,,,,,,,,,,,16000.0,0.581531011231545,1049074346.91029,1.10428883698508,2.79605263157895,,0.682138893172203,2.07229678304183,1.4707459890229
2017,SVN,,0.043727368875488,,35.0189392094869,,0.266906395837336,21.9054599223497,16.3828422913776,17.4976673300695,10.5700300430915,5.91867727224032,5.93237772486159,4.21778559669844,43.8791866939615,,,,,,,,,,,,,,,,,,,,,,7000.0,0.680761675062727,473796757.208807,0.981780637525869,2.22778686362437,,0.855097139034994,0.956132634719088,0.90545522476258
2017,SWE,-0.275567450965075,1.66182730742736,7.22975902947826,37.5716239742958,,29.8905357917208,28.3863058971085,16.2359470320363,9.33457901002875,5.22220566787453,1.09850234639689,1.16689926284553,11.326591005704,72.9497250535472,,,,,,,,,,,,,,,,,,,,,,30000.0,0.562457850814805,5526592999.00266,1.023179204574,2.12098530822256,,0.538817833672922,1.70390829010822,1.12346257129762
2017,SWZ,3.89622104763123,-5.75749973340958,6.93189220084939,21.4300603742732,42.3976187749145,0.377379207108036,26.4911899320085,28.8630494428549,50.1768122832562,18.8622381915488,4.10680145276292,4.29372227954479,2.91230761672094,23.7549196289292,,,,,,,,,,,,,,,,,,,,,,,,87762823.1282349,1.92443993258528,5.56612887759505,,,,11.2906959020419
2017,SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,
2017,SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,22290935.2644799,1.41334297279534,4.11581231353404,,,,6.87551873333301
2017,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239000.0,5.44483008826776,,,,2300.0,,,
2017,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,
2017,TCD,,,,,,,,,,,,,,,2.5,2.0,2.66666666666667,2.5,3.0,2.5,3.0,2.5,2.5,2.65833333333333,3.0,2.5,2.5,2.5,3.0,2.7,3.0,2.6,2.66666666666667,3.0,2.5,35000.0,0.717549980943923,219081031.370278,2.19725786863937,14.7664334540529,,,,
2017,TEA,1.88857484298057,,21.7493133751382,29.7849632455032,3.81715647562839,0.428849392501288,9.84259895618869,22.379820217495,26.8998504666466,21.8620818673162,8.59447390010504,11.0055268526199,1.10849015063799,33.9899539701913,2.75,3.14285714285714,3.17857142857143,2.89285714285714,3.14285714285714,2.75,3.0,3.25,3.21428571428571,3.11904761904762,3.39285714285714,2.75,3.28571428571429,3.07142857142857,2.60714285714286,3.09285714285714,3.39285714285714,3.05,3.1547619047619,3.96428571428571,3.10714285714286,5498000.0,0.497478405202585,240685797094.693,1.62465007472768,5.34130787292645,8514540.0,,,
2017,TEC,3.07714168564116,-1.63920111585036,15.8027308884169,38.5566454922251,2.72612681609126,0.373844119299111,13.997503140249,15.3999816047681,15.1428169897578,10.7459536040207,4.39829922473442,4.29183776384987,5.39568892825941,48.9605631290884,3.8,3.9,3.66666666666667,3.2,3.7,2.7,3.3,4.1,3.8,3.50833333333333,3.8,3.1,3.5,3.0,3.4,3.2,3.6,3.6,3.56666666666667,4.2,2.6,3247000.0,1.52246517636378,109528603176.849,2.87127987431812,9.55004091171835,,,,
2017,TGO,-0.0499391637999828,0.238737440324031,20.6417182799,47.0845767550275,16.6612649034193,1.49080406415437,13.0586635024584,14.1216359974988,45.1234847318801,31.2823982786998,7.96432551232141,11.3841202698185,3.31390961014965,8.89608710945191,3.0,2.5,3.16666666666667,4.0,2.5,2.5,3.0,3.0,3.5,3.13333333333333,4.0,3.0,3.5,2.5,3.0,2.8,3.0,3.4,3.16666666666667,4.0,3.0,10000.0,0.363662018338748,88414114.9221704,1.87454228815956,8.6023198011599,50.0,,,
2017,THA,2.61330998114389,-0.750170554438543,16.9367099159467,45.4929404303283,2.94187511323768,0.610915634285555,15.5187271600897,29.0318037711274,26.8998504666466,23.7167197440935,4.62755533011039,4.80986891482372,10.5836069042449,33.9899539701913,,,,,,,,,,,,,,,,,,,,,,455000.0,1.14550882494964,6090768991.8522,1.33098242833694,6.32173573818856,50000.0,,,
2017,TJK,,,,,,,,,,,,,,,3.5,2.5,3.0,3.0,3.0,1.5,3.5,4.0,3.5,3.03333333333333,3.0,3.0,3.5,2.5,3.0,2.9,3.5,3.4,2.83333333333333,3.5,2.5,17000.0,0.699334932479212,78305241.6354699,1.03718533693392,3.06996187238734,4700.0,,,
2017,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000.0,1.92666206714326,,,,,,,
2017,TLA,5.134654247549,-4.8131632738439,16.5365581579563,33.458731522362,4.09661347025371,2.0397372003764,13.3907036402285,27.0508636964613,30.8763063297636,12.2977458125172,11.0172885301658,10.1179539144556,8.89536700112489,35.2550961205752,3.1875,3.375,3.47916666666667,3.25,3.125,3.3125,3.4375,3.375,4.0,3.440625,3.625,3.125,3.4375,3.25,3.1875,3.3125,3.625,3.45,3.52083333333333,4.0625,3.4375,2679000.0,0.913873700860224,66474129532.2807,1.23170267581602,3.47877040861247,853822.0,,,
2017,TLS,2.02511907222661,-12.2581411706753,67.4616631220117,6.98278190981084,1.55530602448769,0.12805021769689,20.2285225863385,23.8721987259929,21.8239048835994,32.4568422526445,4.77493182634753e-05,5.2027151333981e-05,9.80908414452497,35.9101166920798,2.0,3.5,3.16666666666667,2.0,3.0,2.5,3.0,3.5,3.0,2.85,3.0,2.0,3.5,2.0,2.5,2.5,3.0,2.9,2.83333333333333,4.0,2.5,2000.0,0.382901165551148,25442000.0,1.59440997681268,1.83962400578453,,,,
2017,TMN,,,,,,,,,,,,,,,2.5,2.25,2.5,2.5,2.0,2.25,2.5,2.25,2.75,2.5375,2.75,2.25,2.75,2.0,3.0,2.25,3.0,2.65,2.75,3.5,2.0,2707000.0,2.39086614588827,42887738359.7635,3.25645733159794,12.8658517876706,,,,
2017,TON,0.917827388432579,3.64183317211074,52.2286913764444,31.8911406995851,5.41663404497685,0.0565243198841118,20.815179564797,10.4070095591095,39.9647370922074,44.0175970816334,1.86647023559959,2.54996655059554,5.56431919013127,7.90338008543241,3.0,3.5,3.5,3.0,3.5,3.5,3.5,3.0,3.0,3.49166666666667,3.5,3.5,4.0,4.0,2.5,3.7,4.0,3.1,3.66666666666667,4.5,3.5,,,,,,,,,
2017,TSA,3.46280834440169,-2.63922014787028,13.9064770815659,42.5979407270568,10.1213603822532,1.2540193214672,11.1142970797331,22.1494189940252,26.6816736607568,11.0164780571363,18.7004546302975,19.8334019122654,0.638312777459226,33.4843275330334,3.16666666666667,3.41666666666667,3.33333333333334,3.16666666666667,3.25,2.91666666666667,3.08333333333333,3.08333333333333,4.08333333333333,3.25972222222222,3.5,3.0,3.58333333333333,2.75,3.16666666666667,3.06666666666667,3.41666666666667,3.41666666666667,3.22222222222222,3.58333333333333,2.91666666666667,4940000.0,0.727490313547471,81698324590.9085,2.4614287420265,10.2499986966204,2839876.0,,,
2017,TSS,,,23.293255695575,33.2564096068506,10.2106068187999,1.36412275942902,,24.3647003083294,40.1174810812879,24.5454996897141,7.52857011643931,7.88543460527508,3.96477607221904,20.2152579499343,3.02564102564103,3.07692307692308,3.13675213675214,3.17948717948718,3.02564102564103,2.76923076923077,3.0,3.12820512820513,3.53846153846154,3.1017094017094,3.33333333333333,2.82051282051282,3.24358974358974,2.75641025641026,2.93589743589744,2.92820512820513,3.38461538461538,3.20512820512821,3.13675213675214,3.61538461538462,2.65384615384615,1790000.0,0.415655950265981,21683076139.7995,1.08993533900825,5.4434711217585,2551842.0,,,
