year,country,Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Agricultural land (sq. km),Agricultural land (% of land area),Arable land (hectares per person),Arable land (% of land area),Land under cereal production (hectares),Permanent cropland (% of land area),Forest area (sq. km),Forest area (% of land area),Cereal production (metric tons),Crop production index (2014-2016 = 100),Food production index (2014-2016 = 100),Livestock production index (2014-2016 = 100),Cereal yield (kg per hectare),"Access to electricity, rural (% of rural population)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added (% of GDP)",Rural population,Rural population growth (annual %),Rural population (% of total population),Agricultural raw materials imports (% of merchandise imports)
1961,BLR,,,93910.0,,,,,,,,,,,,,,,,,5498539.0,-0.783080193798988,66.478,
1961,BLZ,,10.0,790.0,3.46339324857519,0.384483937115516,1.57825515124945,8129.0,0.263042525208242,,,4848.0,14.96,14.2,11.19,596.4,,,,,43333.0,3.16973344743402,46.28,
1961,BMU,,,4.0,7.40740740740741,0.00927579250052176,7.40740740740741,,,,,,,,,,,,,,0.0,,0.0,
1961,BOL,,0.618238021638331,300420.0,27.7319302132373,0.342443005336977,1.19449829225515,431159.0,0.136619588295024,,,411470.0,14.35,13.85,14.17,954.3,,,,,2378371.0,1.57201467806979,62.941,
1961,BRA,214.890924574403,11.4272896563399,1569590.0,18.7791781425054,0.316706097880494,2.82694475086562,11168641.0,0.935136286302933,,,15036353.0,16.98,14.03,10.99,1346.3,,,0.0,0.0,39449868.0,1.17519413113982,52.878,
1961,BRB,,320.375,190.0,44.1860465116279,0.0686259371729545,37.2093023255814,380.0,2.32558139534884,,,716.0,506.74,144.32,23.43,1884.2,,,,,147235.0,0.8580874718748,63.151,
1961,BRN,,,210.0,3.98481973434535,0.043235297296713,0.759013282732448,2836.0,2.08728652751423,,,4908.0,72.24,10.92,4.66,1730.6,,,,,50673.0,1.32902221380009,54.772,
1961,BTN,,,3610.0,7.72638743231385,0.433647583282018,2.14027352695674,68300.0,0.278235558504377,,,98408.0,33.86,39.03,67.41,1440.8,,,,,221858.0,2.66387667653261,96.208,
1961,BWA,,2.78195488721805,260000.0,45.8772254865633,0.755764837804153,0.70403896035149,181860.0,0.00176450867256013,,,62161.0,71.69,34.03,28.76,341.8,,,13794714.9409398,41.9258950555596,511592.0,2.21796076086581,96.903,
1961,CAF,,0.182738095238095,47380.0,7.6053805900671,0.968534169654902,2.69671578541847,153500.0,0.0931009021156377,,,68000.0,27.97,19.35,10.0,443.0,,,,,1374637.0,1.05770635237433,79.249,
1961,CAN,73.7978989071892,10.9697623600109,618430.0,6.89781709848432,2.00372174484155,4.08338993864319,16985264.0,0.00948069229130487,,,16730306.0,18.13,29.91,54.26,985.0,,,,,5541960.0,0.0177570276068748,30.332,
1961,CEB,,,646680.0,64.6670283466703,,47.8000813780008,21920693.0,,,,37314040.0,,,,1702.2591566836,,,,,50536773.0,-0.362752816578237,54.7926619262566,
1961,CHE,361.016949152542,268.871497096693,17363.0,43.9258247318357,0.0728889530084313,10.0207447885044,180255.0,0.308641975308642,,,517800.0,118.66,79.67,68.59,2872.6,,,,,1562740.0,0.875430859194679,28.757,
1961,CHI,,,90.0,45.4545454545455,0.0357839365908644,20.2020202020202,,,,,,,,,,,,,,68817.0,1.30466521276892,61.564,
1961,CHL,19.9470356344941,12.7054945054945,133860.0,18.0032601152338,0.437247636640487,4.89555257877267,1024480.0,0.263606677318528,,,1476591.0,27.16,25.24,24.27,1441.3,,,487862857.142857,10.1022738477922,2608993.0,-0.514200293572852,31.34,
1961,CHN,193.617021276596,7.09551656920078,3423500.0,36.4657950097196,0.155376857026032,10.9285543099087,89712000.0,0.186403216786941,,,107000000.0,14.24,10.85,3.31,1192.7,,,17917718230.7807,35.7948551489085,550002064.0,-1.61999785038569,83.292,
1961,CIV,,4.20416666666667,156800.0,49.4778867924528,0.440927406814061,5.28301886792453,471000.0,3.31436477987421,,,294000.0,14.6,16.48,22.88,624.2,,,286908230.593495,46.4068348778733,3089613.0,2.13995773172676,81.089,
1961,CMR,,0.65,75100.0,15.8871189524233,0.954330877585497,10.5773095555415,814452.0,1.07888557466523,,,703583.0,15.36,15.78,17.43,863.9,,,,,4480207.0,0.900609052726211,85.512,
1961,COD,,0.0421875,250500.0,11.0496019055601,0.408622600890516,2.82305198385567,719700.0,0.242606029862597,,,503194.0,28.35,29.0,74.48,699.2,,,,,12134738.0,2.28346682552697,77.477,
1961,COG,,1.15384615384615,105400.0,30.8866764275256,0.479532713813954,1.52269399707174,7000.0,0.0814055636896047,,,5000.0,33.05,27.5,15.75,714.3,,,31081090.3927619,20.4918008725547,733936.0,1.52975737203013,67.682,
1961,COL,1420.0,20.1019252548131,399700.0,36.0252365930599,0.219444265474626,3.18341595313204,1158170.0,1.29607931500676,,,1476921.0,30.3,26.4,22.96,1275.2,,,,,8417469.0,0.380182636140641,52.298,
1961,COM,,,950.0,51.0478237506717,0.323060024552562,34.9274583557227,10200.0,8.06018269747448,,,11300.0,34.36,34.52,37.8,1107.8,,,,,174345.0,0.839789287121804,86.652,
1961,CPV,,,650.0,16.1290322580645,0.176672695234951,9.42928039702233,20000.0,0.496277915632754,,,13000.0,43.88,32.09,13.29,650.0,,,,,178634.0,2.05873322438307,83.052,
1961,CRI,,65.5684210526316,13950.0,27.3207990599295,0.206833488156061,5.58166862514689,103000.0,3.81903642773208,,,118813.0,13.67,14.48,16.21,1153.5,,,126828696.729269,25.8662417279319,904894.0,3.61388733359239,65.671,
1961,CSS,,38.1574279379157,22340.0,4.07781809072133,0.272969092817486,1.2152101292798,143340.0,0.167978421186599,,,295984.0,100.0,100.0,100.0,2064.92983396121,,,115871845.724746,16.562553755863,1110192.0,1.88743660668891,63.3991644016323,
1961,CUB,1050.0,72.4137931034483,35500.0,33.0540037243948,0.196287672173055,13.5009310986965,275000.0,1.86219739292365,,,331308.0,94.42,86.01,69.92,1204.8,,,,,3059153.0,1.58761263994675,41.412,
1961,CUW,,,,,,,,,,,,,,,,,,,,31403.0,-0.524051952856698,24.898,
1961,CYM,,,27.0,11.25,0.0232531101034763,0.833333333333333,,2.08333333333333,,,,,,,,,,,,0.0,,0.0,
1961,CYP,,51.2948328267477,4040.0,43.7229437229437,0.55246392192291,35.6060606060606,141673.0,7.57575757575758,,,92761.0,164.06,72.52,20.63,654.8,,,,,380087.0,0.673689426132726,63.825,
1961,CZE,,,42820.0,,,,,,,,,,,,,,,,,3828621.0,-1.44131286298622,39.937,
1961,DEU,54.1549697079007,268.068739770867,193750.0,55.4950877896486,0.166535763923262,35.001288918168,7138919.0,1.44358834817976,,,17257340.0,74.63,72.26,70.78,2417.4,,,,,20768071.0,-0.329967168819521,28.303,
1961,DJI,,,13010.0,56.1259706643658,0.0111869336614834,0.0431406384814495,,,,,,2.11,24.49,32.28,,,,,,43401.0,1.55344282319218,48.552,
1961,DMA,,,170.0,22.6666666666667,0.116261688451893,9.33333333333333,110.0,10.6666666666667,,,130.0,63.97,58.61,27.37,1181.8,,,,,37383.0,1.29503055091496,62.088,
1961,DNK,476.071650675195,152.722835767724,31600.0,79.0,0.608670970081014,70.175,1536555.0,0.25,,,5198900.0,53.94,64.96,70.52,3383.5,,,,,1179808.0,-2.11535793786306,25.583,
1961,DOM,,19.4402777777778,21900.0,45.332229352101,0.213445083692707,14.9037466363072,93320.0,6.87973504450424,,,164089.0,41.43,31.55,16.18,1758.3,,,,,2323753.0,1.83096678586661,68.888,
1961,DZA,326.666666666667,7.57107540173053,454710.0,19.0915045303014,0.556545284701893,2.71734110356294,2708623.0,0.249397499307229,,,937596.0,28.93,22.43,10.58,346.2,,,,,7931247.0,-0.0999469221550763,68.203,
1961,EAP,173.738761585815,,5695405.4,35.2949488485039,0.177153783744615,9.74851477514069,125382347.0,0.798502797305948,,,161517152.0,100.0,100.0,100.0,1288.19500782036,,,29690484150.7744,41.7355942022058,739496634.0,-0.616731425609927,82.5759997203983,
1961,EAR,161.353738265254,4.85131398329516,12241208.8,35.0471243629147,0.379285776664199,11.4982239444527,196708416.0,0.788735953612266,,,208480000.0,3.33247586873572,3.09126614366992,2.59182129490044,1059.85232178373,,,,,763870098.0,2.22586361044077,76.8344284335406,
1961,EAS,,,10676712.145,43.4537402393251,0.174156148659296,7.31620039382475,141735181.0,0.552562627561166,,,200670420.0,93.0529913236678,93.6128690416192,96.2420061267616,1415.81032319421,,,46452286686.8183,29.3247177412708,802246730.0,-0.573996804734534,76.7884004903976,
1961,ECA,,,6344512.0,47.3620817284167,,29.415454876228,13213064.0,,,,13023032.0,,,,985.604697956507,,,,,79251029.0,1.14433663328452,60.6792355193028,
1961,ECS,,,8619455.32,45.9801015899276,,28.4330551368301,77812505.0,,,,141125439.0,,,,1813.67612467688,,,,,296246857.0,-0.0575003554617126,43.9184455320165,
1961,ECU,,6.44985337243402,47100.0,17.0134373645427,0.3610505066248,6.15879208206907,504534.0,2.90781678948129,,,509910.0,38.84,29.71,13.45,1010.7,,,596930158.137667,34.0353982997317,3094732.0,1.92958362358434,65.534,
1961,EGY,183.371050141911,96.9503801520608,25680.0,2.57973780702195,0.0905405324131121,2.51042242202019,1723824.0,0.069315385001758,,,5008966.0,18.93,16.08,17.77,2905.7,,,1220415636.61231,27.1530794786609,17037482.0,1.92650210074242,61.728,
1961,EMU,69.6947180580404,120.983723785209,1463240.0,55.6817267185162,0.287440660356844,30.1116538729937,36293491.0,4.62347934245693,,,70826907.0,3.4255879125851,2.89708458850372,1.95700439684118,1951.51991615521,,,,,103315217.0,-0.409600384468362,37.917604425516,
1961,ERI,,,,,,,,,,,,,,,,,,,,894881.0,1.99021538611548,89.886,
1961,ESP,107.848963928486,44.9252739135787,332300.0,66.4892552723198,0.528509966898997,32.5063027732202,6929785.0,8.97194765696907,,,7501313.0,45.4,36.61,23.08,1082.5,,,,,13124738.0,-0.780066142283465,42.697,
1961,EST,,,13740.0,,,,,,,,,,,,,,,,,510808.0,-0.720760041802765,41.696,
1961,ETH,,,578360.0,,0.502143192796236,,5882000.0,,,,4203000.0,,,,714.6,,,,,20449346.0,2.21421309093125,93.35,
1961,EUU,75.2889716545546,97.1663456746656,2080860.0,52.6533683109595,0.344218966825685,31.7605075370123,61134117.0,3.54024818789335,,,117230867.0,4.6489854661262,3.90122030959499,2.62069028490068,1917.62207077433,,,,,147077733.0,-0.483546587226584,40.7775640801467,
1961,FCS,405.72192513369,,6503981.7,27.3816272019148,0.587207608690489,6.01928580475874,44378728.0,0.481431678681991,,,36858905.0,14.0653721681302,12.821270589058,12.9181602058041,830.569865332778,,,,,193114101.0,1.58983051366386,77.326873579253,
1961,FIN,201.127972895352,90.6702443051751,27657.0,9.08007485472274,0.597331767169057,8.74848156538297,1029808.0,0.00328310187465117,,,1939548.0,68.59,87.01,96.72,1883.4,,,,,1948522.0,-1.62726474420673,43.679,
1961,FJI,,18.3595505617978,2270.0,12.4247400109469,0.213221659487406,4.87137383689108,13060.0,3.55774493705528,,,23000.0,100.88,77.92,33.33,1761.1,,,,,291149.0,2.2357020594643,69.752,
1961,FRA,73.9584287153191,123.589717433439,345390.0,63.0773276646103,0.409259954216156,35.8057293550001,9140300.0,3.28544869476921,,,20802475.0,65.75,68.97,73.15,2275.9,,,5696093205.11112,8.52624373687129,17913484.0,-0.891086767924784,37.393,
1961,FRO,,,965.32,69.1489971346705,0.00185201261683595,0.0458452722063037,,,,,,112.15,6.99,,,,,,,26906.0,0.282864562581828,77.859,
1961,FSM,,,225.0,,,,,,,,,,,,,,,,,34549.0,3.22371375834136,77.447,
1961,GAB,,,16773.8,6.50979935576513,0.173655999042963,0.349283967865875,5850.0,0.213451313695812,,,9285.0,25.59,31.59,43.11,1587.2,,,59028398.3491127,35.2118440048759,423268.0,0.0200838560733431,81.67,
1961,GBR,156.523681858802,195.289198606272,198000.0,81.8418550820485,0.135890151515152,29.6573388996817,3060601.0,0.496011242921506,,,9721851.0,54.25,65.84,72.76,3176.5,,,,,11418528.0,1.08466938373145,21.626,
1961,GEO,,,32290.0,,,,,,,,,,,,,,,,,2090349.0,0.71400308996155,56.441,
1961,GHA,,0.422352941176471,117000.0,51.4195306319768,0.237341761106582,7.47121385250945,534518.0,7.03173068471478,,,436400.0,18.41,18.4,18.07,816.4,,,460838551.491143,35.3763440860215,5458167.0,2.14019034660671,76.203,
1961,GIB,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
1961,GIN,,0.616788321167883,146200.0,56.3934559661403,0.972496312387918,11.1509034673612,343985.0,1.69705355689403,,,460940.0,25.38,22.6,12.98,1340.0,,,,,3223717.0,1.2306953566444,89.064,
1961,GMB,,,5240.0,51.7786561264822,0.295894162815152,11.9565217391304,83994.0,0.296442687747036,,,90322.0,86.67,66.02,24.0,1075.3,,,,,358505.0,2.46410804667578,87.669,
1961,GNB,,,4896.7,17.4135846372688,0.403411314743224,8.35704125177809,97000.0,1.52916073968706,,,79000.0,39.41,34.1,26.98,814.4,,,,,502451.0,0.674173768205574,86.253,
1961,GNQ,,18.1818181818182,1468.5,5.23529411764706,0.160060531983004,1.56862745098039,,3.5650623885918,,,,88.74,88.38,40.49,,,,,,203027.0,1.05018381438257,73.856,
1961,GRC,314.616451932607,56.8088761632069,89100.0,69.1233514352211,0.332696280684206,21.6757176105508,1772952.0,7.02870442203258,,,2243876.0,60.46,57.8,47.41,1265.6,,,,,3657099.0,-0.387316115589497,43.547,
1961,GRD,,,220.0,64.7058823529412,0.0524466355483296,14.7058823529412,630.0,41.1764705882353,,,550.0,92.82,87.12,64.97,873.0,,,,,66240.0,1.08069778637033,69.481,
1961,GRL,,,2350.0,0.687737781679836,,,,,,,,,,,,,,,,13545.0,0.510714999275195,40.194,
1961,GTM,,13.7045454545455,26460.0,24.6920492721165,0.262768080175797,10.2650242627846,694998.0,4.06868234415827,,,571369.0,11.23,12.41,15.26,822.1,,,,,2856329.0,2.02732370372209,68.232,
1961,GUM,,,160.0,29.6296296296296,0.0280461639859208,3.7037037037037,,11.1111111111111,,,,,,,,,,,,34778.0,0.339871867241704,48.77,
1961,GUY,,24.7285714285714,13590.0,6.90864724721671,0.600788234163222,1.77926897463271,107461.0,0.0508362564180774,,,216403.0,41.5,39.83,28.31,2013.8,,,44333222.5002771,23.8543628374137,413338.0,2.27517772288348,70.951,
1961,HKG,,,140.0,13.7254901960784,0.00410340582683627,12.7450980392157,14821.0,0.980392156862745,,,29891.0,294.66,129.37,95.18,2016.8,,,,,465932.0,1.07045664376793,14.707,
1961,HND,,4.32895752895753,29800.0,26.633300563053,0.610491400792555,11.5738671909912,302521.0,1.65340959871302,,,318005.0,25.15,23.56,16.48,1051.2,,,125600000.0,35.2610892756878,1626611.0,2.08777951345987,76.682,
1961,HPC,,1.1091573787994,6842494.3,31.8071817454125,0.591973152265857,4.72861734742181,31661336.0,0.502512924643716,,,25309081.0,14.0289083377316,12.7931155821006,12.9095156708334,799.371324466535,,,,,146234607.0,2.0286747290386,87.2339947730988,
1961,HRV,,,24040.0,,,,,,,,,,,,,,,,,2873765.0,-0.623918426231999,68.96,
1961,HTI,,0.111111111111111,16600.0,60.2322206095791,0.229064171054942,32.656023222061,452000.0,9.43396226415094,,,466000.0,50.22,46.7,35.86,1031.0,,,,,3301367.0,1.35927351155526,84.025,
1961,HUN,174.22689592643,41.4360800924143,70830.0,78.6650377609951,0.517881519596391,57.6854731230564,3324307.0,4.77565526432697,,,6174805.0,59.77,70.05,94.26,1857.5,,,,,4379303.0,-0.513101142177202,43.665,
1961,IBD,117.028019417166,8.92873751932966,22843557.7,34.5059666983611,0.288546929896944,9.77893327645128,300785704.0,0.779319705688559,,,347055379.0,100.0,100.0,100.0,1153.83485170658,,,95024188632.5212,30.1831302800082,1404848614.0,0.375749703666713,73.3367622611639,
1961,IBT,119.262685972641,7.30454434530483,31811487.0,34.1018537667371,0.325840184417478,9.27022574743065,375192879.0,0.755942957879118,,,420518179.0,17.2317811874118,15.1256860349718,14.2095219067198,1120.81188178761,,,116373915738.735,32.1064790661144,1752754001.0,0.727178746904471,75.5475344589995,
1961,IDA,337.449590966701,,8967929.3,33.1298756228941,0.489785436746619,8.04667392028726,74407175.0,0.699654571013875,,,73462800.0,14.3661565755879,13.0306189733458,13.0308296676529,987.318878522132,,,,,347905387.0,2.17164570108474,86.0183838366493,
1961,IDB,351.228291524417,1.67473608738994,1729600.0,35.1477536688787,0.569031513114987,15.6205405087458,21984092.0,1.1867071307278,,,18172970.0,100.0,100.0,100.0,826.68057294793,,,,,100414127.0,2.14106479611249,81.0584731666598,
1961,IDN,,9.32547538426287,386000.0,17.2389290504921,0.198256992807754,8.04972184348383,9319000.0,2.42380482123241,,,14367100.0,16.93,20.36,13.05,1541.7,,,,,77335078.0,2.51122110805505,85.179,
1961,IDX,289.649845520082,,7238329.3,32.6270746452647,0.456187932096197,6.15946651384536,52423083.0,0.578124796806509,,,55289830.0,14.1938443525091,12.8933387986291,12.9400968915349,1054.68399873964,,,,,247491260.0,2.18405845227039,88.2082604789046,
1961,IMN,,,325.0,57.0175438596491,0.515985222183237,43.859649122807,,,,,,,,,,,,,,21636.0,-1.34969684206163,44.655,
1961,IND,153.983404567158,2.17128993748636,1749520.0,58.8431953558299,0.348899028252632,52.4036472610227,92239016.0,1.74223645310256,,,87376496.0,24.73,22.43,15.87,947.3,,,16121581690.5017,41.0924821982676,366040177.0,2.26475562326016,81.968,
1961,IRL,315.110095167009,310.989871086556,45580.0,66.1634489766294,0.230703866307888,9.45855712004645,435435.0,0.0435476847147627,,,1367919.0,115.94,42.77,33.84,3141.5,,,,,1542320.0,-0.530580695032496,54.607,
1961,IRN,,0.923431241655541,592710.0,36.3902600751492,0.677039930802723,9.19718067732508,5063000.0,0.178663523171001,,,4303119.0,12.28,13.32,19.62,849.9,,,1102424027.56436,24.9025684268599,14516910.0,2.0145688881529,65.611,
1961,IRQ,,0.402173913043478,88000.0,20.1202643071084,0.639372592015098,10.5174108878067,2039339.0,0.228639367126232,,,1847205.0,42.28,51.26,91.45,905.8,,,,,3997869.0,-0.29454793309421,55.568,
1961,ISL,174.203955674008,103.491666666667,21200.0,21.1471321695761,0.670282468203475,1.19700748129676,,,,,,66.44,74.65,78.88,,,,,,34368.0,-0.638090221178435,19.197,
1961,ISR,31.56092630992,113.915094339623,5110.0,23.6136783733826,0.145537757437071,14.6950092421442,154875.0,3.65064695009242,,,171600.0,32.24,21.24,14.9,1108.0,,,,,481028.0,-1.73323136218139,22.015,
1961,ITA,72.7077157830225,67.7950552013684,206830.0,70.324028424739,0.254509872596656,43.7319370303628,6387203.0,9.33664275271157,,,13933400.0,93.68,85.93,70.91,2181.5,,,,,20287312.0,-0.55713911880176,40.144,
1961,JAM,,81.3614457831325,5330.0,49.2151431209603,0.0992074757016389,15.3277931671283,9712.0,10.1569713758079,,,8433.0,105.54,68.03,25.42,868.3,,,,,1095986.0,0.289747877352,65.5,
1961,JOR,,5.78888888888889,10840.0,12.2846781504986,0.300805155131903,3.05983680870354,377707.0,0.271985494106981,,,208006.0,39.75,27.28,6.89,550.7,,,,,427146.0,1.86990238793682,47.588,
1961,JPN,100.133370415787,279.888692579505,71100.0,19.3891464412326,0.0601775556855032,15.4349604581402,4868480.0,0.954458685574039,,,20318660.0,129.53,71.3,27.93,4173.5,,,,,33659463.0,-1.69943527344665,35.787,
1961,KAZ,,,2214630.0,,,,,,,,,,,,,,,,,5382892.0,2.26921689155953,55.254,
1961,KEN,1850.0,3.17142857142857,252000.0,43.9734002178726,0.438169852161492,6.14962926520715,1105697.0,0.398884281547598,,,1376218.0,12.62,15.22,21.01,1244.7,,,270185891.925643,34.073102243936,7383495.0,3.51072725076271,92.435,
1961,KGZ,,,100880.0,,,,,,,,,,,,,,,,,1477366.0,3.2735989722331,65.489,
1961,KHM,,1.76074700493305,35180.0,19.9297530024926,0.509408440025503,16.0774983004759,2270080.0,0.566508044414231,,,2557300.0,20.49,19.66,16.76,1126.5,,,,,4997728.0,2.19062452289936,89.707,
1961,KIR,,,390.0,48.1481481481481,0.0413881588477537,2.46913580246914,,45.679012345679,,,,35.51,35.81,38.76,,,,,,40148.0,1.6905065809848,83.082,
1961,KNA,,73.5,200.0,57.1428571428571,0.180720714208263,28.5714285714286,,17.1428571428571,,,,955.93,720.16,190.01,,,,,,39692.0,-1.72344850761873,71.731,
1961,KOR,868.135006728366,155.491392031481,21130.0,21.9054530375285,0.0789034309330868,21.0760937176032,2073629.0,0.642753472942152,,,6629757.0,44.17,24.34,4.58,3197.2,,,935158347.870892,38.6808087504143,18414469.0,1.82504399558176,71.469,
1961,KWT,,,1350.0,7.57575757575758,0.00289063290407435,0.0561167227833895,0.0,,,,0.0,0.73,4.42,7.18,,,,,,83764.0,7.00388725907832,24.213,
1961,LAC,231.84784368423,10.7923971048662,5150150.0,28.6564797816368,0.392034270285724,4.38922364272997,34595414.0,0.819866901981745,,,44237538.0,100.0,100.0,100.0,1278.72123876592,,,,,102237753.0,1.26021724082229,51.2017153355879,
1961,LAO,,,15500.0,6.7157712305026,0.294958604403363,2.77296360485269,630000.0,0.0433275563258232,,,557000.0,7.03,7.41,16.57,884.1,,,,,1995778.0,2.16990438998277,91.98,
1961,LBN,271.578947368421,90.0,5620.0,54.9364613880743,0.0929687516891125,16.8132942326491,90400.0,8.79765395894428,,,96500.0,33.67,29.91,19.53,1067.5,,,,,1035326.0,0.07005078243311,55.961,
1961,LBR,,0.132275132275132,11467.6,11.90573089701,0.323708569799018,3.92441860465116,200000.0,2.12832225913621,,,115000.0,44.85,36.11,22.93,575.0,,,,,942453.0,1.6310287604365,80.709,
1961,LBY,,2.58823529411765,111700.0,6.34825011082442,1.09275637510855,0.966161610420905,489000.0,0.153449196949203,,,104992.0,13.99,14.28,16.1,214.7,,,,,1117039.0,2.91125074048844,71.803,
1961,LCA,,90.0,170.0,27.8688524590164,0.0534816557920633,8.19672131147541,40.0,14.7540983606557,,,50.0,305.46,221.99,47.88,1250.0,,,,,73206.0,0.671594196543681,78.304,
1961,LCN,143.231693350154,10.8660094637224,5677657.0,28.2882585464522,0.393547145053264,4.43407024605821,37264205.0,0.788686311976593,,,47397095.0,99.6223989520615,96.3620350120623,92.7134809478259,1271.92921482157,,,,,111785693.0,1.16437999873011,49.7415708046353,
1961,LDC,289.649845520082,0.968453418877368,7026224.3,32.2483539475309,0.461274416056074,5.55422743471691,48675304.0,0.349149525420191,,,52180873.0,14.1329302063559,12.8562861809966,12.9270956396206,1072.02039835231,,,,,226144805.0,2.14392443443363,90.1029436712302,
1961,LIE,,,90.0,56.25,0.237008947087753,25.0,,,,,,,,,,,,,,13448.0,2.70582132967321,79.685,
1961,LKA,,140.487394957983,17230.0,27.4756817094562,0.0601048228109824,9.48811991707862,539171.0,15.0374740870675,,,951868.0,22.9,22.43,27.78,1765.4,,,475327540.546219,32.9099504436364,8256868.0,2.24054817047067,83.408,
1961,LMY,180.854426854398,5.6451353899675,30981434.0,34.0803274477338,0.317490466096232,9.07798064839329,355650724.0,0.756796029836311,,,390151777.0,16.9811522381687,14.887862847567,14.0025419729327,1097.01366684298,,,96287469979.3519,34.9541412569087,1664464628.0,0.808069096182535,77.9524982228947,
1961,LSO,,0.840782122905028,25810.0,85.0131752305665,0.471782653158045,11.7918313570487,271059.0,0.0988142292490119,,,226648.0,96.23,71.65,61.73,836.2,,,31920967.2316131,89.4145098039216,728775.0,2.52075130613595,96.04,
1961,LTE,106.061239379955,,12931009.4,32.9734768880234,0.207800497303262,7.85110650536297,140423043.0,0.766452561869001,,,182648377.0,95.1233725595649,94.4257581259805,93.2468822109504,1300.70365109592,,,57303511486.4006,33.6881526957234,800828863.0,-0.849697373242748,73.0044178146838,
1961,LTU,,,33890.0,,,,,,,,,,,,,,,,,1681622.0,-0.0304421607247411,59.557,
1961,LUX,,,,,,,,,,,,,,,,,,,,95285.0,-0.314350340064231,30.073,
1961,LVA,,,25300.0,,,,,,,,,,,,,,,,,997488.0,-0.219610947434527,46.337,
1961,MAC,,,,,,,,,,,,46.28,36.46,32.89,,,,,,8098.0,-0.823960881245908,4.672,
1961,MAR,225.978592077506,4.38892261001517,233700.0,52.3591880629117,0.552338701802896,14.7645292826097,3772884.0,0.85136891159206,,,1537830.0,16.83,17.63,19.74,407.6,,,,,8369775.0,1.90060271864533,70.151,
1961,MCO,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
1961,MDA,,,25600.0,,,,,,,,,,,,,,,,,1593985.0,1.13795395291772,75.784,
1961,MDG,,0.772987012987013,351450.0,60.4343639302542,0.366935193335771,3.31017642810469,888000.0,0.378305877497679,,,1584920.0,36.72,46.42,96.56,1784.8,,,,,4670602.0,2.24066946795304,89.029,
1961,MDV,,,50.0,16.6666666666667,0.0214018191546281,6.66666666666667,179.0,6.66666666666667,,,159.0,93.53,87.18,46.56,888.3,,,,,82956.0,2.38611920786896,88.77,
1961,MEA,111.779666399155,8.89165486209482,2891400.0,25.7556606067732,0.465349440274189,4.40003669963398,21185570.0,0.314310619796915,,,17227295.0,100.0,100.0,100.0,813.16264136391,,,,,68111847.0,1.48058860542307,64.2969182430612,
1961,MEX,184.510756687307,9.79135694878761,983160.0,50.5753748810412,0.514830806280413,10.0347231153065,7708027.0,0.673885645206924,,,8516733.0,23.22,18.29,17.06,1104.9,,,,,18342606.0,1.41010540072066,48.41,
1961,MHL,,,120.0,,,,,,,,,,,,,,,,,9594.0,1.29034048359078,63.041,
1961,MIC,187.061630638405,5.81834159801278,25678049.7,34.2611546000451,0.298504422477391,9.80685257433141,326845845.0,0.845830927747872,,,365422175.0,100.0,100.0,100.0,1118.03169682484,,,91021208036.0554,34.7276581160751,1544351435.0,0.718758352692106,77.3771996032096,
1961,MKD,,,13070.0,,,,,,,,,,,,,,,,,942747.0,-0.434484402006366,64.786,
1961,MLI,,0.0402930402930403,316980.0,25.9779214712463,0.298780635731501,1.34241388636196,1564005.0,0.0491726698301084,,,1106550.0,10.53,17.46,48.75,707.5,,,,,4859441.0,1.13279726935514,88.639,
1961,MLT,,25.1176470588235,180.0,56.25,0.0522674865488086,53.125,3649.0,3.125,,,4964.0,82.2,65.28,49.7,1360.4,,,,,32301.0,0.20763934011632,9.931,
1961,MMR,,0.606060606060606,104300.0,15.9592373840928,0.445733499722497,15.1482694249778,4519316.0,0.336628209443951,,,6936974.0,18.0,14.18,4.81,1535.0,,,,,17864859.0,1.76453619962641,80.434,
1961,MNA,151.530929437364,8.29983451180984,2010020.0,23.2534087307004,0.479546213140692,5.54050333295542,20750946.0,0.392074981440238,,,16687031.0,100.0,100.0,100.0,804.158384894838,,,,,65289279.0,1.48937496792961,65.5114375093599,
1961,MNE,,,5150.0,,,,,,,,,,,,,,,,,395358.0,1.29067554132172,80.498,
1961,MNG,,,1406830.0,90.9134534257383,0.618260073477832,0.403246980357688,311000.0,0.0,,,124400.0,19.09,41.09,44.94,400.0,,,,,628966.0,0.0265550402470096,62.318,
1961,MNP,,,40.0,,,,,,,,,,,,,,,,,4251.0,-0.258428429977235,47.259,
1961,MOZ,,1.45253682487725,342290.0,43.5273023220326,0.357574672242725,3.10791220529515,731500.0,0.260688216892596,,,641800.0,41.83,41.12,36.42,877.4,,,,,6353005.0,1.5930871936523,92.949,
1961,MRT,,,395220.0,38.3448142039391,0.315540549324188,0.259047249442127,246050.0,0.00485107208693121,,,91000.0,26.33,33.43,35.26,369.8,,,53290902.6976148,33.471361448014,783254.0,2.02065114442831,92.565,
1961,MUS,,223.255555555556,990.0,48.7684729064039,0.132205765052728,44.3349753694581,119.0,0.985221674876847,,,180.0,101.86,73.97,15.61,1512.6,,,,,436849.0,-0.512363811544532,64.171,
